YEAR,MONTH,COUNT,STATE NAME,DISEASE
1952,3,1,North Carolina,"Polio, paralytic"
1952,5,2,North Carolina,"Polio, paralytic"
1952,6,15,North Carolina,"Polio, paralytic"
1952,7,33,North Carolina,"Polio, paralytic"
1952,8,57,North Carolina,"Polio, paralytic"
1952,9,45,North Carolina,"Polio, paralytic"
1952,10,35,North Carolina,"Polio, paralytic"
1952,11,7,North Carolina,"Polio, paralytic"
1952,12,5,North Carolina,"Polio, paralytic"
1952,2,1,North Dakota,"Polio, paralytic"
1952,7,1,North Dakota,"Polio, paralytic"
1952,8,13,North Dakota,"Polio, paralytic"
1952,9,27,North Dakota,"Polio, paralytic"
1952,10,15,North Dakota,"Polio, paralytic"
1952,11,9,North Dakota,"Polio, paralytic"
1952,12,9,North Dakota,"Polio, paralytic"
1952,1,1,Oklahoma,"Polio, paralytic"
1952,6,1,Oklahoma,"Polio, paralytic"
1952,7,8,Oklahoma,"Polio, paralytic"
1952,8,12,Oklahoma,"Polio, paralytic"
1952,9,14,Oklahoma,"Polio, paralytic"
1952,10,9,Oklahoma,"Polio, paralytic"
1952,11,8,Oklahoma,"Polio, paralytic"
1952,12,2,Oklahoma,"Polio, paralytic"
1952,1,6,Oregon,"Polio, paralytic"
1952,2,5,Oregon,"Polio, paralytic"
1952,3,3,Oregon,"Polio, paralytic"
1952,4,4,Oregon,"Polio, paralytic"
1952,6,6,Oregon,"Polio, paralytic"
1952,7,37,Oregon,"Polio, paralytic"
1952,8,52,Oregon,"Polio, paralytic"
1952,9,77,Oregon,"Polio, paralytic"
1952,10,108,Oregon,"Polio, paralytic"
1952,11,29,Oregon,"Polio, paralytic"
1952,12,18,Oregon,"Polio, paralytic"
1952,3,1,Tennessee,"Polio, paralytic"
1952,7,9,Tennessee,"Polio, paralytic"
1952,8,7,Tennessee,"Polio, paralytic"
1952,9,7,Tennessee,"Polio, paralytic"
1952,10,4,Tennessee,"Polio, paralytic"
1952,11,2,Tennessee,"Polio, paralytic"
1952,12,1,Tennessee,"Polio, paralytic"
1952,8,218,Texas,"Polio, paralytic"
1952,9,145,Texas,"Polio, paralytic"
1952,10,55,Texas,"Polio, paralytic"
1952,11,30,Texas,"Polio, paralytic"
1952,12,15,Texas,"Polio, paralytic"
1952,1,4,Utah,"Polio, paralytic"
1952,4,2,Utah,"Polio, paralytic"
1952,5,2,Utah,"Polio, paralytic"
1952,7,2,Utah,"Polio, paralytic"
1952,8,29,Utah,"Polio, paralytic"
1952,9,55,Utah,"Polio, paralytic"
1952,10,109,Utah,"Polio, paralytic"
1952,11,56,Utah,"Polio, paralytic"
1952,12,44,Utah,"Polio, paralytic"
1952,6,1,Vermont,"Polio, paralytic"
1952,7,2,Vermont,"Polio, paralytic"
1952,10,6,Vermont,"Polio, paralytic"
1952,11,4,Vermont,"Polio, paralytic"
1952,1,2,Virginia,"Polio, paralytic"
1952,2,4,Virginia,"Polio, paralytic"
1952,3,3,Virginia,"Polio, paralytic"
1952,6,6,Virginia,"Polio, paralytic"
1952,7,23,Virginia,"Polio, paralytic"
1952,8,132,Virginia,"Polio, paralytic"
1952,9,99,Virginia,"Polio, paralytic"
1952,10,66,Virginia,"Polio, paralytic"
1952,11,27,Virginia,"Polio, paralytic"
1952,12,15,Virginia,"Polio, paralytic"
1952,1,5,Washington,"Polio, paralytic"
1952,2,2,Washington,"Polio, paralytic"
1952,3,6,Washington,"Polio, paralytic"
1952,4,2,Washington,"Polio, paralytic"
1952,5,8,Washington,"Polio, paralytic"
1952,6,26,Washington,"Polio, paralytic"
1952,7,87,Washington,"Polio, paralytic"
1952,8,144,Washington,"Polio, paralytic"
1952,9,195,Washington,"Polio, paralytic"
1952,10,136,Washington,"Polio, paralytic"
1952,11,62,Washington,"Polio, paralytic"
1952,12,39,Washington,"Polio, paralytic"
1952,1,5,West Virginia,"Polio, paralytic"
1952,2,5,West Virginia,"Polio, paralytic"
1952,3,4,West Virginia,"Polio, paralytic"
1952,4,1,West Virginia,"Polio, paralytic"
1952,5,5,West Virginia,"Polio, paralytic"
1952,6,10,West Virginia,"Polio, paralytic"
1952,7,64,West Virginia,"Polio, paralytic"
1952,8,106,West Virginia,"Polio, paralytic"
1952,9,98,West Virginia,"Polio, paralytic"
1952,10,73,West Virginia,"Polio, paralytic"
1952,11,23,West Virginia,"Polio, paralytic"
1952,12,6,West Virginia,"Polio, paralytic"
1952,1,6,Wisconsin,"Polio, paralytic"
1952,2,7,Wisconsin,"Polio, paralytic"
1952,3,1,Wisconsin,"Polio, paralytic"
1952,4,2,Wisconsin,"Polio, paralytic"
1952,5,2,Wisconsin,"Polio, paralytic"
1952,6,11,Wisconsin,"Polio, paralytic"
1952,7,115,Wisconsin,"Polio, paralytic"
1952,8,325,Wisconsin,"Polio, paralytic"
1952,9,367,Wisconsin,"Polio, paralytic"
1952,10,200,Wisconsin,"Polio, paralytic"
1952,11,32,Wisconsin,"Polio, paralytic"
1952,12,16,Wisconsin,"Polio, paralytic"
1952,1,1,Wyoming,"Polio, paralytic"
1952,2,3,Wyoming,"Polio, paralytic"
1952,3,1,Wyoming,"Polio, paralytic"
1952,4,2,Wyoming,"Polio, paralytic"
1952,6,3,Wyoming,"Polio, paralytic"
1952,7,1,Wyoming,"Polio, paralytic"
1952,8,15,Wyoming,"Polio, paralytic"
1952,9,20,Wyoming,"Polio, paralytic"
1952,10,15,Wyoming,"Polio, paralytic"
1952,11,14,Wyoming,"Polio, paralytic"
1952,12,9,Wyoming,"Polio, paralytic"
1952,3,1,Palau,"Polio, paralytic"
1952,4,5,Palau,"Polio, paralytic"
1952,5,4,Palau,"Polio, paralytic"
1952,6,9,Palau,"Polio, paralytic"
1952,7,20,Palau,"Polio, paralytic"
1952,8,114,Palau,"Polio, paralytic"
1952,9,130,Palau,"Polio, paralytic"
1952,10,101,Palau,"Polio, paralytic"
1952,11,28,Palau,"Polio, paralytic"
1952,12,25,Palau,"Polio, paralytic"
1953,1,1,Alabama,"Polio, paralytic"
1953,2,2,Alabama,"Polio, paralytic"
1953,4,5,Alabama,"Polio, paralytic"
1953,5,15,Alabama,"Polio, paralytic"
1953,6,56,Alabama,"Polio, paralytic"
1953,7,39,Alabama,"Polio, paralytic"
1953,8,52,Alabama,"Polio, paralytic"
1953,9,33,Alabama,"Polio, paralytic"
1953,10,26,Alabama,"Polio, paralytic"
1953,11,4,Alabama,"Polio, paralytic"
1953,12,5,Alabama,"Polio, paralytic"
1953,1,14,Alaska,"Polio, paralytic"
1953,2,3,Alaska,"Polio, paralytic"
1953,4,4,Alaska,"Polio, paralytic"
1953,6,3,Alaska,"Polio, paralytic"
1953,7,20,Alaska,"Polio, paralytic"
1953,8,6,Alaska,"Polio, paralytic"
1953,9,4,Alaska,"Polio, paralytic"
1953,10,7,Alaska,"Polio, paralytic"
1953,11,5,Alaska,"Polio, paralytic"
1953,12,1,Alaska,"Polio, paralytic"
1953,1,4,Arizona,"Polio, paralytic"
1953,4,3,Arizona,"Polio, paralytic"
1953,5,6,Arizona,"Polio, paralytic"
1953,6,5,Arizona,"Polio, paralytic"
1953,7,23,Arizona,"Polio, paralytic"
1953,8,43,Arizona,"Polio, paralytic"
1953,9,27,Arizona,"Polio, paralytic"
1953,10,13,Arizona,"Polio, paralytic"
1953,11,7,Arizona,"Polio, paralytic"
1953,12,6,Arizona,"Polio, paralytic"
1953,2,3,Arkansas,"Polio, paralytic"
1953,3,2,Arkansas,"Polio, paralytic"
1953,4,1,Arkansas,"Polio, paralytic"
1953,5,7,Arkansas,"Polio, paralytic"
1953,6,19,Arkansas,"Polio, paralytic"
1953,7,32,Arkansas,"Polio, paralytic"
1953,8,51,Arkansas,"Polio, paralytic"
1953,9,44,Arkansas,"Polio, paralytic"
1953,10,17,Arkansas,"Polio, paralytic"
1953,11,13,Arkansas,"Polio, paralytic"
1953,12,8,Arkansas,"Polio, paralytic"
1953,1,179,California,"Polio, paralytic"
1953,2,98,California,"Polio, paralytic"
1953,3,45,California,"Polio, paralytic"
1953,4,49,California,"Polio, paralytic"
1953,5,51,California,"Polio, paralytic"
1953,6,61,California,"Polio, paralytic"
1953,7,206,California,"Polio, paralytic"
1953,8,334,California,"Polio, paralytic"
1953,9,453,California,"Polio, paralytic"
1953,10,353,California,"Polio, paralytic"
1953,11,257,California,"Polio, paralytic"
1953,12,214,California,"Polio, paralytic"
1953,1,1,Colorado,"Polio, paralytic"
1953,2,1,Colorado,"Polio, paralytic"
1953,3,3,Colorado,"Polio, paralytic"
1953,4,3,Colorado,"Polio, paralytic"
1953,5,4,Colorado,"Polio, paralytic"
1953,6,2,Colorado,"Polio, paralytic"
1953,7,15,Colorado,"Polio, paralytic"
1953,8,27,Colorado,"Polio, paralytic"
1953,9,25,Colorado,"Polio, paralytic"
1953,10,10,Colorado,"Polio, paralytic"
1953,11,2,Colorado,"Polio, paralytic"
1953,12,6,Colorado,"Polio, paralytic"
1953,1,4,Connecticut,"Polio, paralytic"
1953,2,2,Connecticut,"Polio, paralytic"
1953,3,4,Connecticut,"Polio, paralytic"
1953,5,3,Connecticut,"Polio, paralytic"
1953,6,5,Connecticut,"Polio, paralytic"
1953,7,17,Connecticut,"Polio, paralytic"
1953,8,25,Connecticut,"Polio, paralytic"
1953,9,35,Connecticut,"Polio, paralytic"
1953,10,30,Connecticut,"Polio, paralytic"
1953,11,20,Connecticut,"Polio, paralytic"
1953,12,7,Connecticut,"Polio, paralytic"
1953,8,7,Delaware,"Polio, paralytic"
1953,9,5,Delaware,"Polio, paralytic"
1953,10,2,Delaware,"Polio, paralytic"
1953,11,2,Delaware,"Polio, paralytic"
1953,5,1,District of Columbia,"Polio, paralytic"
1953,6,2,District of Columbia,"Polio, paralytic"
1953,7,4,District of Columbia,"Polio, paralytic"
1953,8,11,District of Columbia,"Polio, paralytic"
1953,9,4,District of Columbia,"Polio, paralytic"
1953,10,4,District of Columbia,"Polio, paralytic"
1953,11,1,District of Columbia,"Polio, paralytic"
1953,1,2,Florida,"Polio, paralytic"
1953,2,4,Florida,"Polio, paralytic"
1953,3,3,Florida,"Polio, paralytic"
1953,4,4,Florida,"Polio, paralytic"
1953,5,7,Florida,"Polio, paralytic"
1953,6,9,Florida,"Polio, paralytic"
1953,7,20,Florida,"Polio, paralytic"
1953,8,25,Florida,"Polio, paralytic"
1953,9,46,Florida,"Polio, paralytic"
1953,10,53,Florida,"Polio, paralytic"
1953,11,13,Florida,"Polio, paralytic"
1953,12,23,Florida,"Polio, paralytic"
1953,1,2,Georgia,"Polio, paralytic"
1953,2,3,Georgia,"Polio, paralytic"
1953,3,3,Georgia,"Polio, paralytic"
1953,4,1,Georgia,"Polio, paralytic"
1953,5,4,Georgia,"Polio, paralytic"
1953,6,26,Georgia,"Polio, paralytic"
1953,7,43,Georgia,"Polio, paralytic"
1953,8,34,Georgia,"Polio, paralytic"
1953,9,36,Georgia,"Polio, paralytic"
1953,10,17,Georgia,"Polio, paralytic"
1953,11,6,Georgia,"Polio, paralytic"
1953,12,7,Georgia,"Polio, paralytic"
1953,1,1,Hawaii,"Polio, paralytic"
1953,2,1,Hawaii,"Polio, paralytic"
1953,3,3,Hawaii,"Polio, paralytic"
1953,4,2,Hawaii,"Polio, paralytic"
1953,5,4,Hawaii,"Polio, paralytic"
1953,6,6,Hawaii,"Polio, paralytic"
1953,7,3,Hawaii,"Polio, paralytic"
1953,8,1,Hawaii,"Polio, paralytic"
1953,10,4,Hawaii,"Polio, paralytic"
1953,11,4,Hawaii,"Polio, paralytic"
1953,12,14,Hawaii,"Polio, paralytic"
1953,1,14,Illinois,"Polio, paralytic"
1953,2,7,Illinois,"Polio, paralytic"
1953,3,6,Illinois,"Polio, paralytic"
1953,4,6,Illinois,"Polio, paralytic"
1953,5,9,Illinois,"Polio, paralytic"
1953,6,27,Illinois,"Polio, paralytic"
1953,7,167,Illinois,"Polio, paralytic"
1953,8,385,Illinois,"Polio, paralytic"
1953,9,334,Illinois,"Polio, paralytic"
1953,10,181,Illinois,"Polio, paralytic"
1953,11,57,Illinois,"Polio, paralytic"
1953,12,51,Illinois,"Polio, paralytic"
1953,1,9,Indiana,"Polio, paralytic"
1953,2,5,Indiana,"Polio, paralytic"
1953,3,5,Indiana,"Polio, paralytic"
1953,4,6,Indiana,"Polio, paralytic"
1953,5,8,Indiana,"Polio, paralytic"
1953,6,18,Indiana,"Polio, paralytic"
1953,7,54,Indiana,"Polio, paralytic"
1953,8,104,Indiana,"Polio, paralytic"
1953,9,68,Indiana,"Polio, paralytic"
1953,10,32,Indiana,"Polio, paralytic"
1953,11,11,Indiana,"Polio, paralytic"
1953,12,2,Indiana,"Polio, paralytic"
1953,5,4,Iowa,"Polio, paralytic"
1953,6,8,Iowa,"Polio, paralytic"
1953,7,19,Iowa,"Polio, paralytic"
1953,8,65,Iowa,"Polio, paralytic"
1953,9,25,Iowa,"Polio, paralytic"
1953,10,29,Iowa,"Polio, paralytic"
1953,11,16,Iowa,"Polio, paralytic"
1953,12,4,Iowa,"Polio, paralytic"
1953,2,1,Kansas,"Polio, paralytic"
1953,3,1,Kansas,"Polio, paralytic"
1953,4,3,Kansas,"Polio, paralytic"
1953,5,2,Kansas,"Polio, paralytic"
1953,6,15,Kansas,"Polio, paralytic"
1953,7,28,Kansas,"Polio, paralytic"
1953,8,56,Kansas,"Polio, paralytic"
1953,9,16,Kansas,"Polio, paralytic"
1953,10,10,Kansas,"Polio, paralytic"
1953,11,2,Kansas,"Polio, paralytic"
1953,12,6,Kansas,"Polio, paralytic"
1953,1,7,Kentucky,"Polio, paralytic"
1953,2,6,Kentucky,"Polio, paralytic"
1953,3,6,Kentucky,"Polio, paralytic"
1953,4,4,Kentucky,"Polio, paralytic"
1953,5,5,Kentucky,"Polio, paralytic"
1953,6,23,Kentucky,"Polio, paralytic"
1953,7,42,Kentucky,"Polio, paralytic"
1953,8,37,Kentucky,"Polio, paralytic"
1953,9,25,Kentucky,"Polio, paralytic"
1953,10,28,Kentucky,"Polio, paralytic"
1953,11,16,Kentucky,"Polio, paralytic"
1953,12,2,Kentucky,"Polio, paralytic"
1953,1,7,Louisiana,"Polio, paralytic"
1953,2,2,Louisiana,"Polio, paralytic"
1953,3,5,Louisiana,"Polio, paralytic"
1953,4,7,Louisiana,"Polio, paralytic"
1953,5,8,Louisiana,"Polio, paralytic"
1953,6,22,Louisiana,"Polio, paralytic"
1953,7,55,Louisiana,"Polio, paralytic"
1953,8,24,Louisiana,"Polio, paralytic"
1953,9,36,Louisiana,"Polio, paralytic"
1953,10,25,Louisiana,"Polio, paralytic"
1953,11,14,Louisiana,"Polio, paralytic"
1953,12,4,Louisiana,"Polio, paralytic"
1953,1,2,Maine,"Polio, paralytic"
1953,4,1,Maine,"Polio, paralytic"
1953,5,5,Maine,"Polio, paralytic"
1953,6,3,Maine,"Polio, paralytic"
1953,7,22,Maine,"Polio, paralytic"
1953,8,81,Maine,"Polio, paralytic"
1953,9,74,Maine,"Polio, paralytic"
1953,10,43,Maine,"Polio, paralytic"
1953,11,10,Maine,"Polio, paralytic"
1953,12,5,Maine,"Polio, paralytic"
1953,1,1,Maryland,"Polio, paralytic"
1953,5,3,Maryland,"Polio, paralytic"
1953,6,8,Maryland,"Polio, paralytic"
1953,7,38,Maryland,"Polio, paralytic"
1953,8,80,Maryland,"Polio, paralytic"
1953,9,90,Maryland,"Polio, paralytic"
1953,10,56,Maryland,"Polio, paralytic"
1953,11,14,Maryland,"Polio, paralytic"
1953,12,19,Maryland,"Polio, paralytic"
1953,1,5,Massachusetts,"Polio, paralytic"
1953,3,4,Massachusetts,"Polio, paralytic"
1953,5,5,Massachusetts,"Polio, paralytic"
1953,6,3,Massachusetts,"Polio, paralytic"
1953,7,37,Massachusetts,"Polio, paralytic"
1953,8,61,Massachusetts,"Polio, paralytic"
1953,9,109,Massachusetts,"Polio, paralytic"
1953,10,88,Massachusetts,"Polio, paralytic"
1953,11,53,Massachusetts,"Polio, paralytic"
1953,12,47,Massachusetts,"Polio, paralytic"
1953,1,16,Michigan,"Polio, paralytic"
1953,3,2,Michigan,"Polio, paralytic"
1953,4,2,Michigan,"Polio, paralytic"
1953,5,7,Michigan,"Polio, paralytic"
1953,6,42,Michigan,"Polio, paralytic"
1953,7,182,Michigan,"Polio, paralytic"
1953,8,363,Michigan,"Polio, paralytic"
1953,9,248,Michigan,"Polio, paralytic"
1953,10,171,Michigan,"Polio, paralytic"
1953,11,65,Michigan,"Polio, paralytic"
1953,12,29,Michigan,"Polio, paralytic"
1953,1,10,Minnesota,"Polio, paralytic"
1953,2,3,Minnesota,"Polio, paralytic"
1953,3,2,Minnesota,"Polio, paralytic"
1953,4,3,Minnesota,"Polio, paralytic"
1953,5,17,Minnesota,"Polio, paralytic"
1953,6,30,Minnesota,"Polio, paralytic"
1953,7,144,Minnesota,"Polio, paralytic"
1953,8,362,Minnesota,"Polio, paralytic"
1953,9,355,Minnesota,"Polio, paralytic"
1953,10,138,Minnesota,"Polio, paralytic"
1953,11,67,Minnesota,"Polio, paralytic"
1953,12,30,Minnesota,"Polio, paralytic"
1953,1,3,Mississippi,"Polio, paralytic"
1953,2,5,Mississippi,"Polio, paralytic"
1953,4,1,Mississippi,"Polio, paralytic"
1953,5,2,Mississippi,"Polio, paralytic"
1953,6,18,Mississippi,"Polio, paralytic"
1953,7,5,Mississippi,"Polio, paralytic"
1953,8,8,Mississippi,"Polio, paralytic"
1953,9,6,Mississippi,"Polio, paralytic"
1953,10,1,Mississippi,"Polio, paralytic"
1953,11,2,Mississippi,"Polio, paralytic"
1953,12,1,Mississippi,"Polio, paralytic"
1953,1,10,Missouri,"Polio, paralytic"
1953,2,4,Missouri,"Polio, paralytic"
1953,3,2,Missouri,"Polio, paralytic"
1953,4,4,Missouri,"Polio, paralytic"
1953,5,13,Missouri,"Polio, paralytic"
1953,6,22,Missouri,"Polio, paralytic"
1953,7,58,Missouri,"Polio, paralytic"
1953,8,132,Missouri,"Polio, paralytic"
1953,9,127,Missouri,"Polio, paralytic"
1953,10,70,Missouri,"Polio, paralytic"
1953,11,23,Missouri,"Polio, paralytic"
1953,12,21,Missouri,"Polio, paralytic"
1953,1,6,Montana,"Polio, paralytic"
1953,3,1,Montana,"Polio, paralytic"
1953,5,1,Montana,"Polio, paralytic"
1953,6,1,Montana,"Polio, paralytic"
1953,7,17,Montana,"Polio, paralytic"
1953,8,20,Montana,"Polio, paralytic"
1953,9,29,Montana,"Polio, paralytic"
1953,10,23,Montana,"Polio, paralytic"
1953,11,11,Montana,"Polio, paralytic"
1953,12,23,Montana,"Polio, paralytic"
1953,1,1,Nebraska,"Polio, paralytic"
1953,2,1,Nebraska,"Polio, paralytic"
1953,4,3,Nebraska,"Polio, paralytic"
1953,5,2,Nebraska,"Polio, paralytic"
1953,6,8,Nebraska,"Polio, paralytic"
1953,7,31,Nebraska,"Polio, paralytic"
1953,8,12,Nebraska,"Polio, paralytic"
1953,9,18,Nebraska,"Polio, paralytic"
1953,10,5,Nebraska,"Polio, paralytic"
1953,11,2,Nebraska,"Polio, paralytic"
1953,12,5,Nebraska,"Polio, paralytic"
1953,3,2,Nevada,"Polio, paralytic"
1953,4,2,Nevada,"Polio, paralytic"
1953,8,2,Nevada,"Polio, paralytic"
1953,9,1,Nevada,"Polio, paralytic"
1953,10,6,Nevada,"Polio, paralytic"
1953,11,1,Nevada,"Polio, paralytic"
1953,7,10,New Hampshire,"Polio, paralytic"
1953,8,8,New Hampshire,"Polio, paralytic"
1953,9,7,New Hampshire,"Polio, paralytic"
1953,10,6,New Hampshire,"Polio, paralytic"
1953,11,2,New Hampshire,"Polio, paralytic"
1953,12,3,New Hampshire,"Polio, paralytic"
1953,5,2,New Jersey,"Polio, paralytic"
1953,7,59,New Jersey,"Polio, paralytic"
1953,8,127,New Jersey,"Polio, paralytic"
1953,9,112,New Jersey,"Polio, paralytic"
1953,10,79,New Jersey,"Polio, paralytic"
1953,11,15,New Jersey,"Polio, paralytic"
1953,12,11,New Jersey,"Polio, paralytic"
1953,1,3,New Mexico,"Polio, paralytic"
1953,2,1,New Mexico,"Polio, paralytic"
1953,4,1,New Mexico,"Polio, paralytic"
1953,6,3,New Mexico,"Polio, paralytic"
1953,7,7,New Mexico,"Polio, paralytic"
1953,8,5,New Mexico,"Polio, paralytic"
1953,9,9,New Mexico,"Polio, paralytic"
1953,10,9,New Mexico,"Polio, paralytic"
1953,11,5,New Mexico,"Polio, paralytic"
1953,12,3,New Mexico,"Polio, paralytic"
1953,1,36,New York,"Polio, paralytic"
1953,2,12,New York,"Polio, paralytic"
1953,3,4,New York,"Polio, paralytic"
1953,4,6,New York,"Polio, paralytic"
1953,5,14,New York,"Polio, paralytic"
1953,6,27,New York,"Polio, paralytic"
1953,7,173,New York,"Polio, paralytic"
1953,8,316,New York,"Polio, paralytic"
1953,9,406,New York,"Polio, paralytic"
1953,10,248,New York,"Polio, paralytic"
1953,11,125,New York,"Polio, paralytic"
1953,12,49,New York,"Polio, paralytic"
1953,1,2,North Carolina,"Polio, paralytic"
1953,2,3,North Carolina,"Polio, paralytic"
1953,3,3,North Carolina,"Polio, paralytic"
1953,4,5,North Carolina,"Polio, paralytic"
1953,5,14,North Carolina,"Polio, paralytic"
1953,6,55,North Carolina,"Polio, paralytic"
1953,7,96,North Carolina,"Polio, paralytic"
1953,8,55,North Carolina,"Polio, paralytic"
1953,9,36,North Carolina,"Polio, paralytic"
1953,10,28,North Carolina,"Polio, paralytic"
1953,11,14,North Carolina,"Polio, paralytic"
1953,12,3,North Carolina,"Polio, paralytic"
1953,1,1,North Dakota,"Polio, paralytic"
1953,2,2,North Dakota,"Polio, paralytic"
1953,6,1,North Dakota,"Polio, paralytic"
1953,7,4,North Dakota,"Polio, paralytic"
1953,8,28,North Dakota,"Polio, paralytic"
1953,9,21,North Dakota,"Polio, paralytic"
1953,10,7,North Dakota,"Polio, paralytic"
1953,11,2,North Dakota,"Polio, paralytic"
1953,12,4,North Dakota,"Polio, paralytic"
1953,3,1,Oklahoma,"Polio, paralytic"
1953,4,1,Oklahoma,"Polio, paralytic"
1953,5,4,Oklahoma,"Polio, paralytic"
1953,6,11,Oklahoma,"Polio, paralytic"
1953,7,43,Oklahoma,"Polio, paralytic"
1953,8,47,Oklahoma,"Polio, paralytic"
1953,9,14,Oklahoma,"Polio, paralytic"
1953,10,6,Oklahoma,"Polio, paralytic"
1953,11,7,Oklahoma,"Polio, paralytic"
1953,12,2,Oklahoma,"Polio, paralytic"
1953,1,3,Oregon,"Polio, paralytic"
1953,2,3,Oregon,"Polio, paralytic"
1953,3,5,Oregon,"Polio, paralytic"
1953,4,1,Oregon,"Polio, paralytic"
1953,5,8,Oregon,"Polio, paralytic"
1953,6,5,Oregon,"Polio, paralytic"
1953,7,11,Oregon,"Polio, paralytic"
1953,8,25,Oregon,"Polio, paralytic"
1953,9,58,Oregon,"Polio, paralytic"
1953,10,47,Oregon,"Polio, paralytic"
1953,11,40,Oregon,"Polio, paralytic"
1953,12,20,Oregon,"Polio, paralytic"
1953,6,1,Rhode Island,"Polio, paralytic"
1953,7,8,Rhode Island,"Polio, paralytic"
1953,8,35,Rhode Island,"Polio, paralytic"
1953,9,75,Rhode Island,"Polio, paralytic"
1953,10,40,Rhode Island,"Polio, paralytic"
1953,11,22,Rhode Island,"Polio, paralytic"
1953,12,4,Rhode Island,"Polio, paralytic"
1953,3,1,South Carolina,"Polio, paralytic"
1953,4,1,South Carolina,"Polio, paralytic"
1953,5,1,South Carolina,"Polio, paralytic"
1953,6,3,South Carolina,"Polio, paralytic"
1953,7,26,South Carolina,"Polio, paralytic"
1953,8,19,South Carolina,"Polio, paralytic"
1953,9,12,South Carolina,"Polio, paralytic"
1953,10,4,South Carolina,"Polio, paralytic"
1953,11,6,South Carolina,"Polio, paralytic"
1953,12,4,South Carolina,"Polio, paralytic"
1953,1,3,South Dakota,"Polio, paralytic"
1953,3,2,South Dakota,"Polio, paralytic"
1953,5,2,South Dakota,"Polio, paralytic"
1953,6,3,South Dakota,"Polio, paralytic"
1953,7,14,South Dakota,"Polio, paralytic"
1953,8,20,South Dakota,"Polio, paralytic"
1953,9,10,South Dakota,"Polio, paralytic"
1953,10,8,South Dakota,"Polio, paralytic"
1953,11,1,South Dakota,"Polio, paralytic"
1953,12,1,South Dakota,"Polio, paralytic"
1953,3,3,Tennessee,"Polio, paralytic"
1953,4,1,Tennessee,"Polio, paralytic"
1953,6,17,Tennessee,"Polio, paralytic"
1953,7,54,Tennessee,"Polio, paralytic"
1953,8,78,Tennessee,"Polio, paralytic"
1953,9,31,Tennessee,"Polio, paralytic"
1953,10,20,Tennessee,"Polio, paralytic"
1953,11,12,Tennessee,"Polio, paralytic"
1953,12,4,Tennessee,"Polio, paralytic"
1953,1,9,Texas,"Polio, paralytic"
1953,2,7,Texas,"Polio, paralytic"
1953,3,18,Texas,"Polio, paralytic"
1953,4,19,Texas,"Polio, paralytic"
1953,5,57,Texas,"Polio, paralytic"
1953,6,47,Texas,"Polio, paralytic"
1953,7,75,Texas,"Polio, paralytic"
1953,8,81,Texas,"Polio, paralytic"
1953,9,71,Texas,"Polio, paralytic"
1953,10,67,Texas,"Polio, paralytic"
1953,11,38,Texas,"Polio, paralytic"
1953,12,37,Texas,"Polio, paralytic"
1953,1,31,Utah,"Polio, paralytic"
1953,2,16,Utah,"Polio, paralytic"
1953,3,3,Utah,"Polio, paralytic"
1953,4,4,Utah,"Polio, paralytic"
1953,5,9,Utah,"Polio, paralytic"
1953,6,2,Utah,"Polio, paralytic"
1953,7,29,Utah,"Polio, paralytic"
1953,8,30,Utah,"Polio, paralytic"
1953,9,30,Utah,"Polio, paralytic"
1953,10,22,Utah,"Polio, paralytic"
1953,11,12,Utah,"Polio, paralytic"
1953,12,13,Utah,"Polio, paralytic"
1953,7,3,Vermont,"Polio, paralytic"
1953,8,20,Vermont,"Polio, paralytic"
1953,9,23,Vermont,"Polio, paralytic"
1953,10,6,Vermont,"Polio, paralytic"
1953,11,6,Vermont,"Polio, paralytic"
1953,12,4,Vermont,"Polio, paralytic"
1953,1,3,Virginia,"Polio, paralytic"
1953,3,3,Virginia,"Polio, paralytic"
1953,4,2,Virginia,"Polio, paralytic"
1953,5,8,Virginia,"Polio, paralytic"
1953,6,6,Virginia,"Polio, paralytic"
